beta_0_init,xi_init,f_1_init,f_2_init,dif,k,lambda_,beta_0_fit,xi_fit,f_1_fit,f_2_fit,rmse
5,0.057,0.3,0.4,0.2857142857142857,0,0,1.9016923725583457,1.7693414638975113e-7,0.9999998953045723,4.694468951904618e-7,47.75894357015394
10,0.057,0.3,0.4,0.2857142857142857,0,0,4.164951074625911,3.5776134992937525e-4,0.5952674874679946,0.7880092686031712,17.200032108893293
15,0.057,0.3,0.4,0.2857142857142857,0,0,39.99983811016495,0.1129053890564713,0.9999997765577098,1.0581818615795768e-7,88.21853629182358
20,0.057,0.3,0.4,0.2857142857142857,0,0,39.99950864427038,0.11290241046104277,0.9999997178278162,1.6618297950521388e-6,88.21855232383584
5,0.025,0.3,0.4,0.2857142857142857,0,0,4.80275543132525,0.01219415808864005,0.5913850073127837,0.7598354934607587,17.833191200057048
10,0.025,0.3,0.4,0.2857142857142857,0,0,5.542057639812135,0.024094383124475094,0.59129722157485,0.7722743682566953,18.72534049859287
15,0.025,0.3,0.4,0.2857142857142857,0,0,5.424638426063173,0.02227767277272713,0.5916578370804079,0.7957798090464201,18.616189065167866
20,0.025,0.3,0.4,0.2857142857142857,0,0,39.99999989520528,4.594720270922892e-9,0.9999999934624629,6.75985797893297e-8,89.75730824419095
5,0.1,0.3,0.4,0.2857142857142857,0,0,1.9016980495316083,1.0683155787782894e-7,0.9999999799199824,9.008976120661316e-9,47.758940886928926
10,0.1,0.3,0.4,0.2857142857142857,0,0,4.149323973809187,4.8633850392720834e-5,0.5966175818963116,9.562697500620221e-5,18.1573719251661
15,0.1,0.3,0.4,0.2857142857142857,0,0,4.150802823822957,7.124897067750657e-5,0.5959721125762121,4.340142497671895e-5,18.1580536050085
20,0.1,0.3,0.4,0.2857142857142857,0,0,4.316765475894028,0.003423677521897095,0.5965262561397483,0.7820286097741358,17.33360786155829
5,0.057,0.5,0.4,0.2857142857142857,0,0,4.164577453763522,3.056733707189063e-4,0.595116079270914,8.727501945359761e-4,18.16571840160236
10,0.057,0.5,0.4,0.2857142857142857,0,0,4.164732963882242,3.8431686812989696e-4,0.5950347292897054,0.792868431295726,17.202369361999978
15,0.057,0.5,0.4,0.2857142857142857,0,0,39.99971643309137,0.11290565300259536,0.9999999943333167,2.7669954938414065e-8,88.21854969346909
20,0.057,0.5,0.4,0.2857142857142857,0,0,39.99962781492262,0.11290245227470291,0.9999999755252185,5.208594144878731e-8,88.21854834782435
5,0.025,0.5,0.4,0.2857142857142857,0,0,4.162765044825716,3.496450370731319e-4,0.5958562088830994,0.7928689968668612,17.20013514986974
10,0.025,0.5,0.4,0.2857142857142857,0,0,5.605169702899017,0.025045549443900805,0.5914338802556315,0.7509259703009956,18.79075281899155
15,0.025,0.5,0.4,0.2857142857142857,0,0,39.99971518695348,0.11290642797743944,0.9999999949410704,6.802587382281899e-9,88.21855572891126
20,0.025,0.5,0.4,0.2857142857142857,0,0,39.9999999280501,3.1650458920395863e-9,0.9999999935484042,1.2433699014824384e-8,89.75730772997082
5,0.1,0.5,0.4,0.2857142857142857,0,0,1.9016314851109661,3.5706789169864805e-7,0.9999999222801084,1.3242149110581636e-7,47.75894758857115
10,0.1,0.5,0.4,0.2857142857142857,0,0,4.151141245608409,3.462599686443468e-5,0.5953715525055536,3.189173531426004e-5,18.15670534537245
15,0.1,0.5,0.4,0.2857142857142857,0,0,4.156745032970088,3.213892315451217e-5,0.5860607735572981,0.9999674926237593,18.869730442113767
20,0.1,0.5,0.4,0.2857142857142857,0,0,4.157606897040913,4.612921735414055e-5,0.5865505376321041,0.9999631301382272,18.870467516104767
5,0.057,0.7,0.4,0.2857142857142857,0,0,4.167792488463345,4.7703296175816146e-4,0.5975275249988781,0.7847835087129795,17.206656180411972
10,0.057,0.7,0.4,0.2857142857142857,0,0,4.170325469040352,3.3636109401719017e-4,0.5868068500712246,0.9994297681863256,18.877778587366922
15,0.057,0.7,0.4,0.2857142857142857,0,0,39.9998206302043,0.11290217896035831,0.9999997458455383,1.3324523318036796e-7,88.21854246928388
20,0.057,0.7,0.4,0.2857142857142857,0,0,39.99955645147431,0.11290262716847194,0.9999999759500993,9.241756476763285e-8,88.21855168399432
5,0.025,0.7,0.4,0.2857142857142857,0,0,5.073626978056147,0.017258702621381516,0.5989510472436896,0.7553417745144176,18.230355668586984
10,0.025,0.7,0.4,0.2857142857142857,0,0,4.234905442922779,0.0018416428289045328,0.596974460692318,0.787498334723989,17.262955852734123
15,0.025,0.7,0.4,0.2857142857142857,0,0,39.99980587066436,0.11290457575231377,0.9999998507343115,1.2720314124248233e-7,88.21854239465672
20,0.025,0.7,0.4,0.2857142857142857,0,0,39.99999989635189,3.36038274983963e-9,0.9999999917769931,6.818303421862737e-9,89.75730781776419
5,0.1,0.7,0.4,0.2857142857142857,0,0,1.9016543144114872,1.230825416032033e-7,0.9999998835419198,2.909064041323184e-7,47.758942693767125
10,0.1,0.7,0.4,0.2857142857142857,0,0,4.156111006451486,2.2175713014382925e-5,0.586138493912063,0.9999935772065103,18.869687970744025
15,0.1,0.7,0.4,0.2857142857142857,0,0,4.159975793020889,2.840348432718298e-4,0.5968582000799004,1.645421662962443e-4,18.165570930573498
20,0.1,0.7,0.4,0.2857142857142857,0,0,4.149803689483664,2.717832641152551e-5,0.5955519027538645,9.249643661135565e-5,18.156358767336158
5,0.057,0.9,0.4,0.2857142857142857,0,0,4.149971443716356,3.5167436617300485e-5,0.5960331653519269,1.3920206078288366e-4,18.156592715258537
10,0.057,0.9,0.4,0.2857142857142857,0,0,4.149245023164962,1.954418717892148e-5,0.5958448695744132,1.55231905018538e-5,18.156100309358706
15,0.057,0.9,0.4,0.2857142857142857,0,0,39.99963830705626,0.11290596274238124,0.9999940242357646,1.0840222435248847e-5,88.21855630342841
20,0.057,0.9,0.4,0.2857142857142857,0,0,39.99948344014807,0.11290469575750767,0.9999989554157506,0.30356148818339934,88.0834947097525
5,0.025,0.9,0.4,0.2857142857142857,0,0,4.154290891324727,1.2520276348776394e-4,0.5951860166755705,0.7964761526361337,17.1921909831399
10,0.025,0.9,0.4,0.2857142857142857,0,0,4.162607248295227,3.457808597261969e-4,0.5961565626774636,0.7930097448286231,17.20001822825009
15,0.025,0.9,0.4,0.2857142857142857,0,0,11.464630916123486,0.017871089518646244,0.9760047992964587,0.5174270697300423,90.31679206459134
20,0.025,0.9,0.4,0.2857142857142857,0,0,39.99999989635189,3.36038274983963e-9,0.9999999917769935,6.818303421862737e-9,89.75730781706176
5,0.1,0.9,0.4,0.2857142857142857,0,0,1.9016803891895795,1.3906394569218605e-7,0.9999999784991185,7.279680291905066e-8,47.758942882023526
10,0.1,0.9,0.4,0.2857142857142857,0,0,4.158255327505196,8.115800536362405e-5,0.5867711920855889,0.9998465659467805,18.87074237562738
15,0.1,0.9,0.4,0.2857142857142857,0,0,5.408628407151541,0.02209477954902045,0.5932790973601675,0.6763514333521189,18.64622996634298
20,0.1,0.9,0.4,0.2857142857142857,0,0,3.6212187683289976,1.523426315042098e-6,0.9999989627354411,0.8486572925133812,37.47285684418741
5,0.057,0.3,0.6,0.2857142857142857,0,0,1.9016374257031021,1.0769677416533341e-7,0.9999998441232747,2.1864031846119403e-7,47.758942983685436
10,0.057,0.3,0.6,0.2857142857142857,0,0,4.265933511515212,0.0023924836694625973,0.5942456492329852,0.784233665835128,17.28864230239959
15,0.057,0.3,0.6,0.2857142857142857,0,0,39.99918587873171,0.1129006705329188,0.999999924552709,3.330257419831284e-8,88.21857781370919
20,0.057,0.3,0.6,0.2857142857142857,0,0,39.99831485536826,0.11290530640847124,0.9999997878480189,4.976833413716797e-7,88.21860649998101
5,0.025,0.3,0.6,0.2857142857142857,0,0,4.155514426340554,1.6082469701350632e-4,0.5954103387629113,0.791833858464623,17.192356679709377
10,0.025,0.3,0.6,0.2857142857142857,0,0,4.191975046022418,9.567804356090948e-4,0.5959023379987037,0.7948006971061788,17.225858326653267
15,0.025,0.3,0.6,0.2857142857142857,0,0,4.1788503363370015,7.75916847914393e-4,0.5966808216731089,0.7900899689744563,17.221596632366726
20,0.025,0.3,0.6,0.2857142857142857,0,0,39.99999988218582,4.815678411596025e-9,0.9999999942427948,4.4628800710544425e-8,89.75730833223348
5,0.1,0.3,0.6,0.2857142857142857,0,0,1.9016607306658884,1.1581951486761e-7,0.9999999975076326,9.208518725323245e-9,47.75894151177779
10,0.1,0.3,0.6,0.2857142857142857,0,0,4.150377828782945,2.7959378536390744e-5,0.5957312792022386,3.10684127231009e-5,18.156376071744546
15,0.1,0.3,0.6,0.2857142857142857,0,0,4.154269157958142,1.2505503242510319e-4,0.5953801034264821,5.8575626167567396e-5,18.159995876540343
20,0.1,0.3,0.6,0.2857142857142857,0,0,4.164771994145795,2.764518436454977e-4,0.5946916657059824,2.7098520403445736e-5,18.16550917571873
5,0.057,0.5,0.6,0.2857142857142857,0,0,4.1513861239471295,6.690284287941273e-5,0.5947486922617383,0.7920233497549329,17.189099409103935
10,0.057,0.5,0.6,0.2857142857142857,0,0,4.175010273106303,5.840362699054413e-4,0.5950410027466354,0.7874253091153204,17.209832625686
15,0.057,0.5,0.6,0.2857142857142857,0,0,39.999218498437706,0.11290684155561498,0.9999984963202057,0.30355016292554915,88.08350113895881
20,0.057,0.5,0.6,0.2857142857142857,0,0,39.999348349952925,0.11289747103153203,0.9999999824164907,2.3189830167247294e-8,88.21856437451946
5,0.025,0.5,0.6,0.2857142857142857,0,0,4.152978531102887,2.0051152923450388e-4,0.5968362318280729,0.7953458649048606,17.196151312111525
10,0.025,0.5,0.6,0.2857142857142857,0,0,4.221490584624985,0.0014510191763933977,0.5932981121617269,0.7812284287773806,17.249152249101947
15,0.025,0.5,0.6,0.2857142857142857,0,0,5.586261411031426,0.02475614448498953,0.5895812987288531,0.8121591918855607,18.885433730441274
20,0.025,0.5,0.6,0.2857142857142857,0,0,39.9999999280501,3.1650458920395863e-9,0.9999999935484042,1.243369929238014e-8,89.75730772997082
5,0.1,0.5,0.6,0.2857142857142857,0,0,1.9016273728570954,7.120311940056467e-8,0.9999999948225231,3.860758435170197e-9,47.75894094805756
10,0.1,0.5,0.6,0.2857142857142857,0,0,4.1563661870035595,3.7860037560344395e-5,0.5865566736037887,0.9999817485759679,18.87031028512961
15,0.1,0.5,0.6,0.2857142857142857,0,0,4.295501561394179,0.0027577348772159227,0.5871017661421102,0.981286302364317,18.74543004489158
20,0.1,0.5,0.6,0.2857142857142857,0,0,4.215505898855527,0.0011590173361921141,0.5858385551781539,0.9956858138992972,18.865253431997974
5,0.057,0.7,0.6,0.2857142857142857,0,0,4.36652421801623,0.004129776285404951,0.588244860196734,0.9769951605136153,18.766433855244678
10,0.057,0.7,0.6,0.2857142857142857,0,0,4.156219189065087,2.4147525943429837e-5,0.5863956766987705,0.9999666634426277,18.869380009026404
15,0.057,0.7,0.6,0.2857142857142857,0,0,39.99917187496771,0.11290552460722203,0.9999997854515548,1.0725359289587288e-7,88.21856463200615
20,0.057,0.7,0.6,0.2857142857142857,0,0,39.9996613643141,0.11290215856741898,0.9999999532136561,6.688037335056407e-8,88.21855416282042
5,0.025,0.7,0.6,0.2857142857142857,0,0,4.150733607034562,9.038253327248169e-5,0.5954846971561688,0.7923554971096685,17.189817929672643
10,0.025,0.7,0.6,0.2857142857142857,0,0,4.169467144246386,4.691944173538243e-4,0.5952990825551313,0.7934140281070319,17.20502012169205
15,0.025,0.7,0.6,0.2857142857142857,0,0,11.221754044016109,0.01622449847178553,0.9869937577071853,0.5219259711241504,90.29542136454295
20,0.025,0.7,0.6,0.2857142857142857,0,0,39.9999999280501,3.1650458920395863e-9,0.9999999935484043,1.243369929238014e-8,89.75730772934457
5,0.1,0.7,0.6,0.2857142857142857,0,0,1.9016571092678225,1.4968794204150981e-7,0.9999999098633265,8.897121989148715e-8,47.7589437555704
10,0.1,0.7,0.6,0.2857142857142857,0,0,4.156095182368464,2.5922481038387346e-5,0.5860151465707594,0.9999916842464971,18.8699517089087
15,0.1,0.7,0.6,0.2857142857142857,0,0,4.148918183461257,4.464837124523724e-5,0.5963730055686233,1.970994842392937e-5,18.15714381210936
20,0.1,0.7,0.6,0.2857142857142857,0,0,5.291579650299449,0.02028923495254048,0.5935339879255007,0.7179604595728417,18.43100545832504
5,0.057,0.9,0.6,0.2857142857142857,0,0,4.149183582167579,2.1612992132657993e-5,0.5959409555128402,8.536364840272537e-5,18.15611253375137
10,0.057,0.9,0.6,0.2857142857142857,0,0,10.924791638937794,0.0800192739371301,0.540153973883637,0.60339691734954,24.157017117934096
15,0.057,0.9,0.6,0.2857142857142857,0,0,39.999761234172446,0.11290263217841312,0.9999955871787711,2.5160427586379264e-6,88.21854918680802
20,0.057,0.9,0.6,0.2857142857142857,0,0,39.99953424646167,0.11290863053979289,0.9999997876309146,3.662198046483489e-7,88.21855007308895
5,0.025,0.9,0.6,0.2857142857142857,0,0,4.198497653763513,0.0010704859781485165,0.5950602327019472,0.7992846422756306,17.23316683893671
10,0.025,0.9,0.6,0.2857142857142857,0,0,4.2711766488005365,0.002274143604407919,0.5874072364030657,0.9444052090255548,18.230473945667473
15,0.025,0.9,0.6,0.2857142857142857,0,0,39.99940943511149,0.11289639473827484,0.9999901546988984,0.30378570015636797,88.08352436354026
20,0.025,0.9,0.6,0.2857142857142857,0,0,39.99999989635189,3.36038274983963e-9,0.9999999917769935,6.818303588396191e-9,89.75730781706176
5,0.1,0.9,0.6,0.2857142857142857,0,0,1.901606254154662,6.652447748223267e-8,0.999999953758498,1.7883489467074298e-8,47.758940990488085
10,0.1,0.9,0.6,0.2857142857142857,0,0,5.9843159968864335,0.030515116037500845,0.5888514649510143,0.9608553938966996,20.65522136812619
15,0.1,0.9,0.6,0.2857142857142857,0,0,4.156944866769119,4.2340603685186995e-5,0.5869157294933837,0.9999779976612351,18.870682773234673
20,0.1,0.9,0.6,0.2857142857142857,0,0,4.184395287667679,5.969770873127667e-4,0.5857167557546413,0.9992714781312051,18.88957759503474
5,0.057,0.3,0.8,0.2857142857142857,0,0,1.9016675501266689,3.0014441587677965e-7,0.9999998885521302,4.590608577714761e-7,47.75894570405018
10,0.057,0.3,0.8,0.2857142857142857,0,0,4.161054672133638,3.0917647240980006e-4,0.5960265420760563,0.7910556996483981,17.198363645610627
15,0.057,0.3,0.8,0.2857142857142857,0,0,39.99985215850842,0.11290409354905834,0.9999997790281085,9.536819867150825e-8,88.2185320566863
20,0.057,0.3,0.8,0.2857142857142857,0,0,39.999342991249776,0.11290194134085674,0.999999981462098,1.863572723914686e-8,88.21857040802385
5,0.025,0.3,0.8,0.2857142857142857,0,0,4.165547169405959,4.3072740627791983e-4,0.5964194760983047,0.7851731538049718,17.20403079661336
10,0.025,0.3,0.8,0.2857142857142857,0,0,5.690110575189788,0.026263763590989364,0.590838147105692,0.7618583785457386,18.902022485541632
15,0.025,0.3,0.8,0.2857142857142857,0,0,4.173115939075416,4.8074984075668903e-4,0.5933531326109942,0.7920176814556266,17.207813027768054
20,0.025,0.3,0.8,0.2857142857142857,0,0,39.999999916653096,2.872759030658756e-9,0.9999999975833227,5.877041242552394e-9,89.75730787920638
5,0.1,0.3,0.8,0.2857142857142857,0,0,1.901626921569426,1.5316127144338054e-7,0.999999999763312,2.1743011280328517e-9,47.75894305706408
10,0.1,0.3,0.8,0.2857142857142857,0,0,4.158134544863287,2.7941556886457164e-5,0.5858486711645604,0.9999902735822137,18.869904822086056
15,0.1,0.3,0.8,0.2857142857142857,0,0,5.633645681727623,0.02556122470895561,0.5866565385483784,0.7381030494490401,18.861482104029967
20,0.1,0.3,0.8,0.2857142857142857,0,0,4.155699126772506,7.303515775425318e-5,0.5938844074640528,1.1370788015940825e-5,18.159863323616804
5,0.057,0.5,0.8,0.2857142857142857,0,0,4.598450748711187,0.008846700284671605,0.6021316150393342,0.7392546803004743,17.666109148228134
10,0.057,0.5,0.8,0.2857142857142857,0,0,4.291310281642504,0.0026940046218946745,0.5878920193148031,0.9668649593117968,18.54260236294858
15,0.057,0.5,0.8,0.2857142857142857,0,0,39.99958601886886,0.11290182524578557,0.999999975945421,1.0850399312367642e-7,88.21855079086696
20,0.057,0.5,0.8,0.2857142857142857,0,0,39.99944920541687,0.11290418514822459,0.9999997116250637,1.1753046164075798e-6,88.2185540437845
5,0.025,0.5,0.8,0.2857142857142857,0,0,4.148099329592954,4.3103286531676055e-5,0.5956513221413867,0.7911367257825517,17.188050296504372
10,0.025,0.5,0.8,0.2857142857142857,0,0,4.165969631077906,4.5285148528761976e-4,0.596759624040257,0.7830810170308324,17.20585771093647
15,0.025,0.5,0.8,0.2857142857142857,0,0,4.256976764172238,0.0021882732406637295,0.5950044424236982,0.8026600020303171,17.283897758489754
20,0.025,0.5,0.8,0.2857142857142857,0,0,39.99999949699696,2.0721236615450778e-8,0.9999999196424878,2.806660022725005e-7,89.75731433754278
5,0.1,0.5,0.8,0.2857142857142857,0,0,1.9017023326233584,6.782748590561383e-8,0.9999999953611164,2.0662028199502913e-9,47.75894089594712
10,0.1,0.5,0.8,0.2857142857142857,0,0,4.156314622372708,2.8792577566827404e-5,0.5866223550735793,0.9999895626068749,18.87012556284353
15,0.1,0.5,0.8,0.2857142857142857,0,0,4.156835016848824,1.7633072957973228e-4,0.5950865485091547,2.2850665387186275e-4,18.162025762464868
20,0.1,0.5,0.8,0.2857142857142857,0,0,4.160454218600109,1.1242693458568542e-4,0.585644484384433,0.9999418070651567,18.874082450139493
5,0.057,0.7,0.8,0.2857142857142857,0,0,4.182604196304352,7.359606370239691e-4,0.5969627267370294,0.790994857354617,17.21588322020937
10,0.057,0.7,0.8,0.2857142857142857,0,0,4.156367786379141,1.553504045109788e-5,0.5863687566217458,0.9999943129446713,18.869269999160988
15,0.057,0.7,0.8,0.2857142857142857,0,0,39.99980064622602,0.1129051680499717,0.9999997593730086,1.2173536079185254e-7,88.21854085543
20,0.057,0.7,0.8,0.2857142857142857,0,0,39.998015649456775,0.1129016915569716,0.999999785393398,0.3037393902770773,88.08355145858103
5,0.025,0.7,0.8,0.2857142857142857,0,0,4.150338488591601,6.210743234641436e-5,0.5952568716425195,0.7892257945504872,17.188547618075443
10,0.025,0.7,0.8,0.2857142857142857,0,0,4.179632862810974,6.410179970098295e-4,0.5947322760889356,0.7859923341901855,17.211939028385622
15,0.025,0.7,0.8,0.2857142857142857,0,0,12.008891769337444,0.021361321825602297,0.9824381077899813,0.5066738384707433,90.25988991515192
20,0.025,0.7,0.8,0.2857142857142857,0,0,39.99999947552516,1.932905652202166e-8,0.9999999171360139,2.2681746369990208e-7,89.75731387548662
5,0.1,0.7,0.8,0.2857142857142857,0,0,1.9016477916957664,2.2217179962424893e-7,0.9999996110809548,5.911554378790207e-7,47.75894538116351
10,0.1,0.7,0.8,0.2857142857142857,0,0,4.216113506066701,0.001504599320247768,0.5959290079368378,0.7808345831604282,17.253867421717487
15,0.1,0.7,0.8,0.2857142857142857,0,0,4.149585825853763,2.5106948656483663e-5,0.5956719244410235,2.2835828142331316e-6,18.15627948167689
20,0.1,0.7,0.8,0.2857142857142857,0,0,4.155738528141941,2.2642567991004725e-5,0.5862609133277158,0.9999848034797616,18.869597648623174
5,0.057,0.9,0.8,0.2857142857142857,0,0,4.176158178801474,6.606416063139053e-4,0.5968059671249398,0.7946758234241642,17.21425278273682
10,0.057,0.9,0.8,0.2857142857142857,0,0,4.149471034832562,3.2750424288630064e-05,0.5959502497079214,9.502237561076488e-6,18.156606113991412
15,0.057,0.9,0.8,0.2857142857142857,0,0,39.99956302508957,0.11289872066903966,0.9999986955097698,6.154729890017752e-6,88.21855866261012
20,0.057,0.9,0.8,0.2857142857142857,0,0,39.999555497790944,0.11290336617776725,0.9999983889028872,2.0518734992758247e-6,88.21855596163584
5,0.025,0.9,0.8,0.2857142857142857,0,0,4.1657841525595884,3.863598095435461e-4,0.5953332011538012,0.7907124742823642,17.201204137211544
10,0.025,0.9,0.8,0.2857142857142857,0,0,4.17083905513188,3.5341003138988913e-4,0.586828758010511,0.9997475079877136,18.883542295141975
15,0.025,0.9,0.8,0.2857142857142857,0,0,39.85385506198754,0.11266565737386453,0.9999762683940566,0.3013342403738438,88.09082874555524
20,0.025,0.9,0.8,0.2857142857142857,0,0,39.99999943783888,1.702279472937107e-8,0.999999921007126,1.8341533308818825e-7,89.7573130929915
5,0.1,0.9,0.8,0.2857142857142857,0,0,1.9017125233223742,3.9141310348433933e-7,0.9999997928187421,1.2460877701903073e-7,47.75894786413278
10,0.1,0.9,0.8,0.2857142857142857,0,0,4.156959399190532,3.0379717157968944e-5,0.5861067411793675,0.9999843879452457,18.869893549721912
15,0.1,0.9,0.8,0.2857142857142857,0,0,4.160317522063474,8.396617841149867e-5,0.5861881673653235,0.9999795575664348,18.87247031096534
20,0.1,0.9,0.8,0.2857142857142857,0,0,4.157055776786642,6.045705816998259e-5,0.5869067826867451,0.999941257056205,18.87111079047093
5,0.057,0.3,1,0.2857142857142857,0,0,5,0.9999999999999998,0.3,1,52.532419565226725
10,0.057,0.3,1,0.2857142857142857,0,0,10,0.9999999999999998,0.3,1,52.53241951810672
15,0.057,0.3,1,0.2857142857142857,0,0,15,0.9999999999999998,0.3,1,52.53241947176538
20,0.057,0.3,1,0.2857142857142857,0,0,20,0.9999999999999998,0.3,1,52.53241942486456
5,0.025,0.3,1,0.2857142857142857,0,0,3.5680846778511888,9.691823566360114e-6,0.9999999999999998,1,38.605143993454064
10,0.025,0.3,1,0.2857142857142857,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
15,0.025,0.3,1,0.2857142857142857,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
20,0.025,0.3,1,0.2857142857142857,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
5,0.1,0.3,1,0.2857142857142857,0,0,5,0.9999999999999998,0.3,1,52.532419565226725
10,0.1,0.3,1,0.2857142857142857,0,0,10,0.9999999999999998,0.3,1,52.53241951810672
15,0.1,0.3,1,0.2857142857142857,0,0,15.526192861820046,0.10000149572295147,0.30674903338673487,1,45.893765858679586
20,0.1,0.3,1,0.2857142857142857,0,0,20,0.9999999999999998,0.3,1,52.53241942486456
5,0.057,0.5,1,0.2857142857142857,0,0,5,0.9999999999999998,0.5,1,52.532419550809024
10,0.057,0.5,1,0.2857142857142857,0,0,10,0.9999999999999998,0.5,1,52.5324194903048
15,0.057,0.5,1,0.2857142857142857,0,0,15,0.9999999999999998,0.5,1,52.532419430002754
20,0.057,0.5,1,0.2857142857142857,0,0,20,0.9999999999999998,0.5,1,52.532419369090576
5,0.025,0.5,1,0.2857142857142857,0,0,4.792518912157666,0.024912166821011605,0.9999999999999997,1,43.1571029059247
10,0.025,0.5,1,0.2857142857142857,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
15,0.025,0.5,1,0.2857142857142857,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
20,0.025,0.5,1,0.2857142857142857,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
5,0.1,0.5,1,0.2857142857142857,0,0,5,0.9999999999999998,0.5,1,52.532419550809024
10,0.1,0.5,1,0.2857142857142857,0,0,10,0.9999999999999998,0.5,1,52.5324194903048
15,0.1,0.5,1,0.2857142857142857,0,0,14.116607369232948,0.09999736751540228,0.48214274243880484,1,28.104958202111813
20,0.1,0.5,1,0.2857142857142857,0,0,20,0.9999999999999998,0.5,1,52.532419369090576
5,0.057,0.7,1,0.2857142857142857,0,0,5,0.9999999999999998,0.7,1,52.5324195365073
10,0.057,0.7,1,0.2857142857142857,0,0,10,0.9999999999999998,0.7,1,52.532419463394746
15,0.057,0.7,1,0.2857142857142857,0,0,15,0.9999999999999998,0.7,1,52.53241938818472
20,0.057,0.7,1,0.2857142857142857,0,0,20,0.9999999999999998,0.7,1,52.53241931321672
5,0.025,0.7,1,0.2857142857142857,0,0,4.9999999989837836,0.024999999999585243,0.7080958580163548,1,31.574578754126932
10,0.025,0.7,1,0.2857142857142857,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
15,0.025,0.7,1,0.2857142857142857,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
20,0.025,0.7,1,0.2857142857142857,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
5,0.1,0.7,1,0.2857142857142857,0,0,5,0.9999999999999998,0.7,1,52.5324195365073
10,0.1,0.7,1,0.2857142857142857,0,0,10,0.9999999999999998,0.7,1,52.532419463394746
15,0.1,0.7,1,0.2857142857142857,0,0,13.048725742844809,0.09999392888910863,0.6713230620648769,1,33.12259293909185
