beta_0_init,xi_init,f_1_init,f_2_init,dif,k,lambda_,beta_0_fit,xi_fit,f_1_fit,f_2_fit,rmse
20,0.1,0.7,1,0.2857142857142857,0,0,20,0.9999999999999998,0.7,1,52.53241931321672
5,0.057,0.9,1,0.2857142857142857,0,0,5,0.9999999999999998,0.9,1,52.53241952252245
10,0.057,0.9,1,0.2857142857142857,0,0,10,0.9999999999999998,0.9,1,52.5324194347156
15,0.057,0.9,1,0.2857142857142857,0,0,15,0.9999999999999998,0.9,1,52.532419346435674
20,0.057,0.9,1,0.2857142857142857,0,0,20,0.9999999999999998,0.9,1,52.5324192576637
5,0.025,0.9,1,0.2857142857142857,0,0,5.0000000593310645,0.025000000024212765,0.7082100714423223,1,31.57456961852778
10,0.025,0.9,1,0.2857142857142857,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
15,0.025,0.9,1,0.2857142857142857,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
20,0.025,0.9,1,0.2857142857142857,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
5,0.1,0.9,1,0.2857142857142857,0,0,5,0.9999999999999998,0.9,1,52.53241952252245
10,0.1,0.9,1,0.2857142857142857,0,0,10,0.9999999999999998,0.9,1,52.5324194347156
15,0.1,0.9,1,0.2857142857142857,0,0,15,0.9999999999999998,0.9,1,52.532419346435674
20,0.1,0.9,1,0.2857142857142857,0,0,20,0.9999999999999998,0.9,1,52.5324192576637
5,0.057,0.3,0.4,0.7142857142857143,0,0,1.9067047683150706,1.7748390062632957e-6,0.9999788745826128,0.8320756480627349,47.650614713216434
10,0.057,0.3,0.4,0.7142857142857143,0,0,3.91885828568318,2.8859605169739844e-5,0.5438400402695046,4.819935498168171e-5,15.816843180866437
15,0.057,0.3,0.4,0.7142857142857143,0,0,39.99967909204347,0.11289970047700443,0.9999980352793246,9.276151085590989e-7,88.2185592947087
20,0.057,0.3,0.4,0.7142857142857143,0,0,39.99863448941076,0.11290658630642325,0.9999997113953552,8.89632826511777e-6,88.21859463613198
5,0.025,0.3,0.4,0.7142857142857143,0,0,3.9308261669518685,3.4348401355083213e-4,0.5444801901753785,0.8274991949441746,14.71102676068958
10,0.025,0.3,0.4,0.7142857142857143,0,0,3.968613325958259,0.0012471379814438799,0.547657601041385,0.8304420811926783,14.778136731947814
15,0.025,0.3,0.4,0.7142857142857143,0,0,39.999525507315155,0.11291001698710701,0.9999999224701486,5.29144416616667e-8,88.21854538521801
20,0.025,0.3,0.4,0.7142857142857143,0,0,39.99999993044645,3.049601848825745e-9,0.9999999956609087,4.486671528747266e-8,89.75730768555258
5,0.1,0.3,0.4,0.7142857142857143,0,0,1.9017146175707467,1.1318117054681665e-7,0.9999999969668332,6.233945193390156e-9,47.758942039573434
10,0.1,0.3,0.4,0.7142857142857143,0,0,3.9542828133911745,8.186511602431557e-4,0.5421373907544818,0.8213473105293688,14.746027991570799
15,0.1,0.3,0.4,0.7142857142857143,0,0,3.919224161858199,1.741399138144306e-5,0.5341938766004332,0.9999859076990154,15.932593161643146
20,0.1,0.3,0.4,0.7142857142857143,0,0,3.9175156811461265,2.3224064006788225e-5,0.5441332613804237,5.516951206152587e-6,15.81677749062728
5,0.057,0.5,0.4,0.7142857142857143,0,0,3.921757767677101,2.7425548063175764e-5,0.5331833934902339,0.999980677661868,15.933606738783379
10,0.057,0.5,0.4,0.7142857142857143,0,0,3.9221181153386286,4.7414828461322944e-5,0.533283429752977,0.999910797686987,15.934033967917403
15,0.057,0.5,0.4,0.7142857142857143,0,0,39.99934715419485,0.11290472269416496,0.9999999152898573,1.1276807050375481e-6,88.2185585349596
20,0.057,0.5,0.4,0.7142857142857143,0,0,39.999344764183384,0.11290386844410993,0.9999999542971785,5.562315804064077e-7,88.21855654262046
5,0.025,0.5,0.4,0.7142857142857143,0,0,3.946912024257798,7.46030525571928e-4,0.5460849652585573,0.8149042571737275,14.74225293266625
10,0.025,0.5,0.4,0.7142857142857143,0,0,3.917626823661575,4.487337591041474e-5,0.5437571575135911,0.8228262109446506,14.6915851136145
15,0.025,0.5,0.4,0.7142857142857143,0,0,39.99936075576882,0.11290613313908959,0.9999999808797133,2.6139502007360704e-8,88.2185621013534
20,0.025,0.5,0.4,0.7142857142857143,0,0,39.99999993510998,2.854290137577209e-9,0.9999999941830093,1.1209547123858243e-8,89.75730761715653
5,0.1,0.5,0.4,0.7142857142857143,0,0,1.901708958971562,1.0892734025880202e-7,0.99999998479312,3.046217661450967e-8,47.758941485274754
10,0.1,0.5,0.4,0.7142857142857143,0,0,3.9275459571115,2.3794846044250528e-4,0.5445193908966235,0.8249849982778399,14.704052776773862
15,0.1,0.5,0.4,0.7142857142857143,0,0,3.9177322108792167,2.2315810580486595e-5,0.5442361006671729,1.4647301627812581e-5,15.816386499223112
20,0.1,0.5,0.4,0.7142857142857143,0,0,3.9255585732282516,1.6258420988851663e-4,0.5338028812711999,0.9993032416581458,15.934467808153837
5,0.057,0.7,0.4,0.7142857142857143,0,0,3.918463374189216,2.335218038201914e-5,0.5335462553740654,0.9999412890071783,15.933306893247545
10,0.057,0.7,0.4,0.7142857142857143,0,0,3.9227751558734902,7.426817108419081e-5,0.5336829389297131,0.9998929937256141,15.935617020671206
15,0.057,0.7,0.4,0.7142857142857143,0,0,39.999264298739504,0.11290327828604568,0.9999995525009183,2.406287868406132e-7,88.21856641954156
20,0.057,0.7,0.4,0.7142857142857143,0,0,39.99915177713572,0.11290578103613796,0.9999999540078947,1.7673787405803054e-7,88.21857081549379
5,0.025,0.7,0.4,0.7142857142857143,0,0,3.9204783052930092,7.089603881027529e-5,0.5421913452551633,0.8252142468503734,14.694437540589515
10,0.025,0.7,0.4,0.7142857142857143,0,0,4.225521221996724,0.0065176243800043054,0.5483590642413845,0.8001823226989335,15.18765965300755
15,0.025,0.7,0.4,0.7142857142857143,0,0,36.242124081215856,0.10542102599532949,0.9940162142335821,0.0029489510148404396,88.42224196820071
20,0.025,0.7,0.4,0.7142857142857143,0,0,39.99999971203236,9.336346085131453e-9,0.9999999771539376,1.8943414781258383e-8,89.75730997750223
5,0.1,0.7,0.4,0.7142857142857143,0,0,1.9016555877434005,9.34281022546557e-8,0.999999998285289,9.555224389501404e-10,47.75894127381773
10,0.1,0.7,0.4,0.7142857142857143,0,0,3.9216878737316763,3.0241444249679006e-5,0.5327686583923609,0.9999528022790924,15.933487268692504
15,0.1,0.7,0.4,0.7142857142857143,0,0,3.9175798101251402,4.441791906006909e-6,0.5440362726369233,2.9927203487600806e-6,15.815474155080103
20,0.1,0.7,0.4,0.7142857142857143,0,0,3.938355328616303,4.314814828617619e-4,0.534081366555814,0.9984643516445115,15.943980745459138
5,0.057,0.9,0.4,0.7142857142857143,0,0,3.923394235011859,1.455460053454427e-4,0.5429930015449275,0.825959131640097,14.698156055989964
10,0.057,0.9,0.4,0.7142857142857143,0,0,3.917132811792039,6.55068943897219e-5,0.5455042580982082,0.8255473107232525,14.693439728318111
15,0.057,0.9,0.4,0.7142857142857143,0,0,39.99984660990259,0.11290758491197905,0.9999977437651397,2.292434100825691e-6,88.21854958895565
20,0.057,0.9,0.4,0.7142857142857143,0,0,39.999032844440386,0.11290572609814203,0.9999985791730803,0.30412867314024294,88.08352144726506
5,0.025,0.9,0.4,0.7142857142857143,0,0,3.9187662943085977,6.703986303485676e-5,0.5435589698723946,0.8250300262780945,14.69284219205993
10,0.025,0.9,0.4,0.7142857142857143,0,0,3.9187306312684766,6.906214191415572e-5,0.54373478719985,0.8285943836262972,14.69295602370719
15,0.025,0.9,0.4,0.7142857142857143,0,0,11.823960945867512,0.020209973803769876,0.9781733343682566,0.5097735443688869,90.28787806362257
20,0.025,0.9,0.4,0.7142857142857143,0,0,39.99999971203236,9.336346085131453e-9,0.9999999771539414,1.8943414781258383e-8,89.7573099774254
5,0.1,0.9,0.4,0.7142857142857143,0,0,1.9016539671276766,1.7811392555300287e-7,0.9999997132454395,1.2437015256550055e-7,47.75894328060489
10,0.1,0.9,0.4,0.7142857142857143,0,0,3.9221706162954795,7.258544959565238e-5,0.533458707220319,0.9998364643745804,15.934994129383986
15,0.1,0.9,0.4,0.7142857142857143,0,0,4.055136057044204,0.003051613296056188,0.5481236357450183,0.8112608777212199,14.907897873839731
20,0.1,0.9,0.4,0.7142857142857143,0,0,3.9184876359564846,1.8686053278704762e-5,0.5345423738143573,0.9999905628713723,15.932984511955842
5,0.057,0.3,0.6,0.7142857142857143,0,0,1.9016020242491871,1.3093535750074992e-7,0.9999998079049707,2.145028454858533e-7,47.75894307976378
10,0.057,0.3,0.6,0.7142857142857143,0,0,3.9206500411271716,4.724513721426904e-5,0.5340393065454642,0.9999586316237062,15.934548574531027
15,0.057,0.3,0.6,0.7142857142857143,0,0,39.99969800268382,0.11290571200007465,0.9999999024398938,5.030741728750954e-8,88.21853975417008
20,0.057,0.3,0.6,0.7142857142857143,0,0,39.99920829474875,0.1129022628643489,0.9999999465713953,6.270684543840943e-8,88.21856435977261
5,0.025,0.3,0.6,0.7142857142857143,0,0,3.922709622247884,8.192440627075026e-5,0.5332146672654751,0.9997946608283683,15.93534720668298
10,0.025,0.3,0.6,0.7142857142857143,0,0,5.245792498370296,0.02483121548043582,0.5496139945140698,0.8258347285099336,17.146921756694233
15,0.025,0.3,0.6,0.7142857142857143,0,0,4.270304979442415,0.007411189543524432,0.5487382053990227,0.8065939940905713,15.260173276498035
20,0.025,0.3,0.6,0.7142857142857143,0,0,39.9999999349633,2.6583875656349676e-9,0.9999999968218649,2.4636089668295114e-8,89.75730778327188
5,0.1,0.3,0.6,0.7142857142857143,0,0,1.9016418418428782,5.685940390742772e-8,0.999999996780402,2.6789632734391944e-9,47.7589406697241
10,0.1,0.3,0.6,0.7142857142857143,0,0,3.9186474998848686,2.3445285355805368e-5,0.5338162388154319,0.9999881298136806,15.933352856230993
15,0.1,0.3,0.6,0.7142857142857143,0,0,3.9460987395578906,5.9879055240325e-4,0.5344553683115437,0.9972320588464068,15.939881917272437
20,0.1,0.3,0.6,0.7142857142857143,0,0,3.918819764307462,3.7764214455893175e-5,0.5346506808940118,0.99995689869697435,15.934241449335923
5,0.057,0.5,0.6,0.7142857142857143,0,0,3.9200240315213364,1.5977962195490303e-5,0.5331577939491943,0.9999912605028397,15.932660957940474
10,0.057,0.5,0.6,0.7142857142857143,0,0,4.138361671688234,0.004745983093902673,0.5462763330507191,0.8029912959547336,15.042159708450468
15,0.057,0.5,0.6,0.7142857142857143,0,0,39.999483171028565,0.11290222458591614,0.9999992457228912,2.5256057751832373e-6,88.2185592302965
20,0.057,0.5,0.6,0.7142857142857143,0,0,39.9992962769596,0.11290274881271084,0.9999999810113549,2.504298168837238e-8,88.21856518879373
5,0.025,0.5,0.6,0.7142857142857143,0,0,3.9380958534665256,4.921222670258851e-4,0.5438137856451807,0.8193336081921321,14.721933765556612
10,0.025,0.5,0.6,0.7142857142857143,0,0,3.9196646896976595,1.7041480577018042e-4,0.5449452612597472,0.824704348075315,14.70184319933743
15,0.025,0.5,0.6,0.7142857142857143,0,0,39.99950917730423,0.11290670950646953,0.9999999494296464,5.094388422222096e-8,88.21855178604348
20,0.025,0.5,0.6,0.7142857142857143,0,0,39.99999993510998,2.854290137577209e-9,0.9999999941830093,1.1209547401414e-8,89.75730761715653
5,0.1,0.5,0.6,0.7142857142857143,0,0,1.9016054881509104,1.556419452208857e-7,0.9999999908909756,7.46996220435392e-9,47.758942974538655
10,0.1,0.5,0.6,0.7142857142857143,0,0,3.9588818923038605,8.059332629045124e-4,0.5313821448246032,0.9995235681768778,15.992822888963905
15,0.1,0.5,0.6,0.7142857142857143,0,0,3.918409410180599,2.14446898607612e-5,0.5433926388332322,1.667333246929692e-5,15.816613659114724
20,0.1,0.5,0.6,0.7142857142857143,0,0,3.924885329422758,1.964776793138001e-4,0.5442157388021827,0.8258145875387407,14.700861800776702
5,0.057,0.7,0.6,0.7142857142857143,0,0,3.996125371839734,0.0018104749082855642,0.5482957642057974,0.8313336453803923,14.81933276062491
10,0.057,0.7,0.6,0.7142857142857143,0,0,3.9194251973233163,6.920353937722723e-5,0.5428519035162656,0.8245736490018581,14.693662124941463
15,0.057,0.7,0.6,0.7142857142857143,0,0,39.99966133091794,0.11290344523178064,0.9999999471726143,2.5145900528489307e-8,88.21854162174806
20,0.057,0.7,0.6,0.7142857142857143,0,0,39.99937308831271,0.11290498549609668,0.9999999960831952,4.555910149139919e-9,88.2185570199511
5,0.025,0.7,0.6,0.7142857142857143,0,0,3.9249446358577855,1.8757249209527815e-4,0.5431467765869592,0.8317069595342972,14.701746254135065
10,0.025,0.7,0.6,0.7142857142857143,0,0,3.9263946205039812,2.7550837583512067e-4,0.543427482075631,0.8276992027557823,14.708159072306353
15,0.025,0.7,0.6,0.7142857142857143,0,0,39.99961633398516,0.11290276574154323,0.9999976826426769,1.2655670237338157e-6,88.21854797626163
20,0.025,0.7,0.6,0.7142857142857143,0,0,39.99999993510998,2.854290137577209e-9,0.9999999941830094,1.1209547401414e-8,89.75730761737734
5,0.1,0.7,0.6,0.7142857142857143,0,0,1.901655149022412,5.168360950325024e-8,0.9999999985202592,1.967926710477741e-9,47.758940508162446
10,0.1,0.7,0.6,0.7142857142857143,0,0,3.920132234901843,8.668085026863892e-6,0.5333098111897608,0.9999857865283028,15.931973611223768
15,0.1,0.7,0.6,0.7142857142857143,0,0,3.920561794986963,4.1758178752349107e-5,0.5335108361782281,0.9999737202222574,15.934470322750048
20,0.1,0.7,0.6,0.7142857142857143,0,0,3.919287435533678,3.45078264905041e-5,0.5342519524167414,0.9999503685487947,15.933524062852486
5,0.057,0.9,0.6,0.7142857142857143,0,0,3.917628393772854,4.510492210590966e-5,0.5422202932643101,0.8251281918407114,14.693682080416705
10,0.057,0.9,0.6,0.7142857142857143,0,0,4.120283885311096,0.0042665706228132705,0.5378043558847353,0.9689256414159735,15.883591081238883
15,0.057,0.9,0.6,0.7142857142857143,0,0,39.99880919325398,0.11290194232518275,0.9999948127612964,0.30355686079541266,88.08352831789834
20,0.057,0.9,0.6,0.7142857142857143,0,0,39.999020876129585,0.11289997220183529,0.999999647047148,5.409743774609233e-7,88.21857474787008
5,0.025,0.9,0.6,0.7142857142857143,0,0,3.926756669665503,3.11700758433453e-4,0.5439762593750709,0.8257440646774745,14.711551829183477
10,0.025,0.9,0.6,0.7142857142857143,0,0,3.9198793799188048,1.50349372132208e-5,0.5335178817884259,0.9999841016863871,15.932397566025212
15,0.025,0.9,0.6,0.7142857142857143,0,0,39.99830151346178,0.1129106205748725,0.9999995302765079,0.3034324415213454,88.08355542963834
20,0.025,0.9,0.6,0.7142857142857143,0,0,39.99999971203236,9.336346085131453e-9,0.9999999771539414,1.894341550290335e-8,89.75730997742538
5,0.1,0.9,0.6,0.7142857142857143,0,0,1.9016146797560607,5.431926269894305e-8,0.9999998795725744,1.3559792566564255e-8,47.75894139590215
10,0.1,0.9,0.6,0.7142857142857143,0,0,5.197698034385665,0.023961977028239267,0.5440851449928805,0.9721002765626524,18.1455310470154
15,0.1,0.9,0.6,0.7142857142857143,0,0,3.9196381467803665,1.702933043629118e-5,0.5340262412924188,0.9999905407011723,15.93262169327811
20,0.1,0.9,0.6,0.7142857142857143,0,0,3.9259834474193367,1.6038688615488406e-4,0.5428830530186708,0.8238119001206301,14.699843154983936
5,0.057,0.3,0.8,0.7142857142857143,0,0,1.901609121793697,9.727599142861365e-8,0.9999999501261702,6.137337216216565e-8,47.75894099531934
10,0.057,0.3,0.8,0.7142857142857143,0,0,3.9200680584502767,4.3893998594890515e-5,0.5336744557780801,0.9999845831314962,15.935054441723032
15,0.057,0.3,0.8,0.7142857142857143,0,0,39.999873041290435,0.11290821887158747,0.99999905618733,3.577671338073074e-7,88.21853956402606
20,0.057,0.3,0.8,0.7142857142857143,0,0,39.99892991642842,0.11290216433496131,0.9999999536566675,1.2616914256136091e-6,88.21857895076559
5,0.025,0.3,0.8,0.7142857142857143,0,0,3.9211352641355446,9.09584680495179e-5,0.5423791562704819,0.8255823177159698,14.695618348049758
10,0.025,0.3,0.8,0.7142857142857143,0,0,3.92299341759091,5.9367744651372956e-5,0.5335493071324489,0.9998676305782344,15.934386730406986
15,0.025,0.3,0.8,0.7142857142857143,0,0,4.219303393763923,0.006319849992569904,0.5437053270884201,0.8736435667953029,15.27930497286306
20,0.025,0.3,0.8,0.7142857142857143,0,0,39.999999905352716,3.262272396664656e-9,0.9999999972556579,6.6738318205139535e-9,89.7573080175792
5,0.1,0.3,0.8,0.7142857142857143,0,0,1.9016577778821464,9.350846896793996e-8,0.9999999910423807,1.4665060832363963e-8,47.758941139637585
10,0.1,0.3,0.8,0.7142857142857143,0,0,3.9187597999888735,1.074443060139485e-5,0.5336774748431926,0.9999926763059604,15.932207091716595
15,0.1,0.3,0.8,0.7142857142857143,0,0,3.9164597765929754,3.38857549471161e-5,0.5440671781653978,0.8252819247252252,14.690665943708707
20,0.1,0.3,0.8,0.7142857142857143,0,0,4.004533812841142,0.001835067615627517,0.5357854584345102,0.9854940667761645,15.880485016025856
5,0.057,0.5,0.8,0.7142857142857143,0,0,3.9319394365598637,4.4192789420838263e-4,0.5471181815503203,0.824160720500576,14.721006426666971
10,0.057,0.5,0.8,0.7142857142857143,0,0,3.932856712670172,4.15703154040048e-4,0.543426016020252,0.826754961203523,14.71760429879771
15,0.057,0.5,0.8,0.7142857142857143,0,0,39.99692300962914,0.11290028091038962,0.9999979930307783,0.3045408092140391,88.08364187383684
20,0.057,0.5,0.8,0.7142857142857143,0,0,39.999604436355376,0.11290332175602802,0.9999996945108313,4.585128720591136e-7,88.21854571823879
5,0.025,0.5,0.8,0.7142857142857143,0,0,3.93993182239456,5.382235316380712e-4,0.5440140611085681,0.8157643266157938,14.726761998439537
10,0.025,0.5,0.8,0.7142857142857143,0,0,3.917677978511467,3.144788967440748e-5,0.5434078951916435,0.825711142762147,14.690574489352253
15,0.025,0.5,0.8,0.7142857142857143,0,0,39.99837709563246,0.11290053106754555,0.999999243568083,0.3038267076832406,88.08354159394267
20,0.025,0.5,0.8,0.7142857142857143,0,0,39.99999973850419,1.0772351177745776e-8,0.9999999582281104,1.458880969917864e-7,89.7573088083255
5,0.1,0.5,0.8,0.7142857142857143,0,0,1.9016667417167965,8.201997397927485e-8,0.9999999970536824,3.136254700386587e-9,47.758941131162885
10,0.1,0.5,0.8,0.7142857142857143,0,0,3.9193117091710006,2.336695297194824e-5,0.5336432669761739,0.9999856202800075,15.933191459884574
15,0.1,0.5,0.8,0.7142857142857143,0,0,3.92175846508394,2.7643534237759004e-4,0.5482804645750463,0.833252472321467,14.717103934468176
20,0.1,0.5,0.8,0.7142857142857143,0,0,3.917228930733907,4.231245394897831e-5,0.5439365916097954,0.8246281913659528,14.691181412627003
5,0.057,0.7,0.8,0.7142857142857143,0,0,3.920297323101858,5.168620864609563e-5,0.5439438861551632,3.2843885384992166e-5,15.818318261778971
10,0.057,0.7,0.8,0.7142857142857143,0,0,3.9181645194914405,4.74868873053258e-5,0.5442005895106377,0.8250686687517537,14.691250184743641
15,0.057,0.7,0.8,0.7142857142857143,0,0,39.99934797501943,0.11290124862950218,0.9999997624965775,1.38498308155377e-7,88.21856267022929
20,0.057,0.7,0.8,0.7142857142857143,0,0,39.999755229337254,0.11290320625395944,0.9999991367817165,7.681567593675886e-7,88.21854872104235
5,0.025,0.7,0.8,0.7142857142857143,0,0,3.918648920672314,8.003223000202508e-5,0.5438706764755388,0.8224085328948985,14.694083259156699
10,0.025,0.7,0.8,0.7142857142857143,0,0,4.185117949587509,0.0055641380438478105,0.5378125561528013,0.9582314114451471,15.879271384341614
15,0.025,0.7,0.8,0.7142857142857143,0,0,12.019419423536618,0.021436845197028764,0.9821401205605953,0.5067429229451648,90.26109895360003
20,0.025,0.7,0.8,0.7142857142857143,0,0,39.99999972309364,1.0205110478889168e-8,0.9999999562515549,1.197453586843089e-7,89.75730867504426
5,0.1,0.7,0.8,0.7142857142857143,0,0,1.9016458011179882,4.984902546301129e-8,0.9999999998579248,2.2660347487324373e-9,47.75894040556528
10,0.1,0.7,0.8,0.7142857142857143,0,0,3.9296038644427256,2.418456470756336e-4,0.5329489856866835,0.9993256085017317,15.941999282498148
15,0.1,0.7,0.8,0.7142857142857143,0,0,3.916613951593544,1.66663184583693e-5,0.5438468451575084,0.8291424046235437,14.6896951787036
20,0.1,0.7,0.8,0.7142857142857143,0,0,3.920032113462111,2.299839277514204e-5,0.5335040003025087,0.9999588591119168,15.93266679480345
5,0.057,0.9,0.8,0.7142857142857143,0,0,3.966834052331498,9.94966923870244e-4,0.5336648784654591,0.9944703776261512,15.93348268033757
10,0.057,0.9,0.8,0.7142857142857143,0,0,3.920387847274547,1.528998702682305e-5,0.5335079496126796,0.9999882149740185,15.932474922347101
15,0.057,0.9,0.8,0.7142857142857143,0,0,39.9995416698166,0.11290426344912208,0.9999996533212081,1.987951782633779e-7,88.21854883805564
20,0.057,0.9,0.8,0.7142857142857143,0,0,39.999549913177034,0.11290511033917355,0.9999996940686798,6.246991658465095e-6,88.2185486500983
5,0.025,0.9,0.8,0.7142857142857143,0,0,3.942216801816516,6.385089495355434e-4,0.54617778290991,0.8335341470833919,14.734466935805113
10,0.025,0.9,0.8,0.7142857142857143,0,0,5.4915866064182906,0.028736055556062623,0.5488073456504067,0.8348240391465589,17.666268367294965
15,0.025,0.9,0.8,0.7142857142857143,0,0,39.995515127428646,0.11290313818714359,0.9999976792974958,0.3031903368858,88.08369675494835
20,0.025,0.9,0.8,0.7142857142857143,0,0,39.999999706940685,8.87405743332792e-9,0.9999999588183319,9.561890967901832e-8,89.7573081554519
5,0.1,0.9,0.8,0.7142857142857143,0,0,1.9017039651869405,9.001576095624131e-8,0.999999969405333,2.9667752032835892e-8,47.758941265945076
10,0.1,0.9,0.8,0.7142857142857143,0,0,4.583347752270983,0.013328751778967252,0.5489922819006957,0.032620224799122244,16.839060851507604
15,0.1,0.9,0.8,0.7142857142857143,0,0,3.9213512202567236,2.617948034649986e-5,0.5322797862693692,0.9999864588340447,15.93448715971269
20,0.1,0.9,0.8,0.7142857142857143,0,0,3.9210501430276823,1.1463022579683013e-4,0.5443460785960078,0.8167780249439409,14.698211997516262
5,0.057,0.3,1,0.7142857142857143,0,0,5,0.9999999999999998,0.3,1,52.5324195523494
10,0.057,0.3,1,0.7142857142857143,0,0,10,0.9999999999999998,0.3,1,52.53241949678287
15,0.057,0.3,1,0.7142857142857143,0,0,15,0.9999999999999998,0.3,1,52.53241943371089
20,0.057,0.3,1,0.7142857142857143,0,0,20,0.9999999999999998,0.3,1,52.53241937978472
5,0.025,0.3,1,0.7142857142857143,0,0,3.5680846778511888,9.691823566360114e-6,0.9999999999999998,1,38.60514399344469
10,0.025,0.3,1,0.7142857142857143,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
15,0.025,0.3,1,0.7142857142857143,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
20,0.025,0.3,1,0.7142857142857143,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
5,0.1,0.3,1,0.7142857142857143,0,0,5,0.9999999999999998,0.3,1,52.5324195523494
10,0.1,0.3,1,0.7142857142857143,0,0,10,0.9999999999999998,0.3,1,52.53241949678287
15,0.1,0.3,1,0.7142857142857143,0,0,15,0.9999999999999998,0.3,1,52.53241943371089
20,0.1,0.3,1,0.7142857142857143,0,0,20,0.9999999999999998,0.3,1,52.53241937978472
5,0.057,0.5,1,0.7142857142857143,0,0,5,0.9999999999999998,0.5,1,52.532419541832994
10,0.057,0.5,1,0.7142857142857143,0,0,10,0.9999999999999998,0.5,1,52.53241947467092
15,0.057,0.5,1,0.7142857142857143,0,0,15,0.9999999999999998,0.5,1,52.532419407446795
20,0.057,0.5,1,0.7142857142857143,0,0,20,0.9999999999999998,0.5,1,52.53241933262831
5,0.025,0.5,1,0.7142857142857143,0,0,4.999999991570501,0.024999999996559885,0.6010348375174661,1,22.314234273781913
10,0.025,0.5,1,0.7142857142857143,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
15,0.025,0.5,1,0.7142857142857143,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
20,0.025,0.5,1,0.7142857142857143,0,0,39.999999999999986,0.9999999999999997,0.9999999999999997,1,52.532418774392376
5,0.1,0.5,1,0.7142857142857143,0,0,5,0.9999999999999998,0.5,1,52.532419541832994
10,0.1,0.5,1,0.7142857142857143,0,0,10,0.9999999999999998,0.5,1,52.53241947467092
15,0.1,0.5,1,0.7142857142857143,0,0,15,0.9999999999999998,0.5,1,52.532419407446795
20,0.1,0.5,1,0.7142857142857143,0,0,20,0.9999999999999998,0.5,1,52.53241933262831
